model,power,prop_na,sample_size,cutpoints,beta_t,beta_tx,beta_t_tx,rand_intercept_sd,rand_slope_sd,n_sim,datetime
cox_prop_state123,0.056,0,400,NA,-0.2,0,0,1,0.05,500,2024-10-31T11:44:13Z
cox_spline2_state123,0.062,0,400,NA,-0.2,0,0,1,0.05,500,2024-10-31T11:44:13Z
otm,0.306,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
otm_rand_int,0.132,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
rand_int,0.14,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
free_days8,0.052,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
free_days78,0.046,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
free_days678,0.036,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
free_days5678,0.03,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
free_days45678,0.034,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
free_days345678,0.044,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
free_days2345678,0.038,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
ppo_3,0.062,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
ppo_7,0.068,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
ppo_14,0.058,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
ppo_21,0.046,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
ppo_28,0.054,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
cox_prop_state1,0.042,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
cox_spline2_state1,0.034,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
cox_prop_state12,0.042,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
cox_spline2_state12,0.048,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
cox_prop_state123,0.042,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
cox_spline2_state123,0.046,0,500,NA,-0.2,0,0,1,0.05,500,2024-11-01T04:28:14Z
otm,0.428,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
otm_rand_int,0.182,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
rand_int,0.192,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
free_days8,0.07,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
free_days78,0.07,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
free_days678,0.096,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
free_days5678,0.12,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
free_days45678,0.12,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
free_days345678,0.118,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
free_days2345678,0.108,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
ppo_3,0.084,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
ppo_7,0.082,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
ppo_14,0.064,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
ppo_21,0.068,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
ppo_28,0.074,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
cox_prop_state1,0.06,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
cox_spline2_state1,0.062,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
cox_prop_state12,0.076,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
cox_spline2_state12,0.078,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
cox_prop_state123,0.062,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
cox_spline2_state123,0.054,0,100,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T04:12:31Z
otm,0.556,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
otm_rand_int,0.234,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
rand_int,0.24,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
free_days8,0.066,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
free_days78,0.136,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
free_days678,0.17,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
free_days5678,0.2,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
free_days45678,0.218,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
free_days345678,0.2,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
free_days2345678,0.146,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
ppo_3,0.108,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
ppo_7,0.12,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
ppo_14,0.094,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
ppo_21,0.08,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
ppo_28,0.076,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
cox_prop_state1,0.1,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
cox_spline2_state1,0.078,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
cox_prop_state12,0.118,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
cox_spline2_state12,0.106,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
cox_prop_state123,0.126,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
cox_spline2_state123,0.084,0,200,NA,-0.2,-0.2,0,1,0.05,500,2024-10-30T13:35:37Z
otm,0.646,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
otm_rand_int,0.298,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
rand_int,0.314,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
free_days8,0.076,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
free_days78,0.152,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
free_days678,0.234,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
free_days5678,0.278,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
free_days45678,0.298,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
free_days345678,0.264,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
free_days2345678,0.218,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
ppo_3,0.13,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
ppo_7,0.138,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
ppo_14,0.13,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
ppo_21,0.124,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
ppo_28,0.096,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
cox_prop_state1,0.178,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
cox_spline2_state1,0.114,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
cox_prop_state12,0.17,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
cox_spline2_state12,0.112,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
cox_prop_state123,0.148,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
cox_spline2_state123,0.078,0,300,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T00:51:07Z
otm,0.69,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
otm_rand_int,0.366,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
rand_int,0.382,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
free_days8,0.102,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
free_days78,0.198,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
free_days678,0.296,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
free_days5678,0.344,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
free_days45678,0.336,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
free_days345678,0.316,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
free_days2345678,0.252,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
ppo_3,0.166,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
ppo_7,0.16,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
ppo_14,0.158,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
ppo_21,0.126,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
ppo_28,0.102,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
cox_prop_state1,0.194,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
cox_spline2_state1,0.13,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
cox_prop_state12,0.238,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
cox_spline2_state12,0.144,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
cox_prop_state123,0.218,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
cox_spline2_state123,0.102,0,400,NA,-0.2,-0.2,0,1,0.05,500,2024-10-31T14:22:03Z
otm,0.726,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
otm_rand_int,0.704,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
rand_int,0.706,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
free_days8,0.094,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
free_days78,0.068,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
free_days678,0.166,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
free_days5678,0.328,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
free_days45678,0.512,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
free_days345678,0.516,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
free_days2345678,0.45,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
ppo_3,0.11,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
ppo_7,0.092,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
ppo_14,0.082,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
ppo_21,0.112,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
ppo_28,0.078,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
cox_prop_state1,0.156,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
cox_spline2_state1,0.094,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
cox_prop_state12,0.132,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
cox_spline2_state12,0.09,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
cox_prop_state123,0.132,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
cox_spline2_state123,0.068,0,100,NA,-0.2,-0.2,0,1e-5,1e-5,500,2024-10-29T22:17:52Z
otm,0.736,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
otm_rand_int,0.388,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
rand_int,0.4,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
free_days8,0.122,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
free_days78,0.266,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
free_days678,0.326,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
free_days5678,0.394,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
free_days45678,0.386,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
free_days345678,0.37,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
free_days2345678,0.286,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
ppo_3,0.196,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
ppo_7,0.138,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
ppo_14,0.146,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
ppo_21,0.134,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
ppo_28,0.108,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
cox_prop_state1,0.218,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
cox_spline2_state1,0.138,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
cox_prop_state12,0.224,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
cox_spline2_state12,0.118,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
cox_prop_state123,0.23,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
cox_spline2_state123,0.114,0,500,NA,-0.2,-0.2,0,1,0.05,500,2024-11-01T06:26:57Z
otm,0.412,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
otm_rand_int,0.236,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
rand_int,0.25,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
free_days8,0.07,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
free_days78,0.058,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
free_days678,0.06,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
free_days5678,0.064,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
free_days45678,0.07,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
free_days345678,0.08,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
free_days2345678,0.09,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
ppo_3,0.052,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
ppo_7,0.056,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
ppo_14,0.064,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
ppo_21,0.072,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
ppo_28,0.094,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
cox_prop_state1,0.076,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
cox_spline2_state1,0.056,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
cox_prop_state12,0.054,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
cox_spline2_state12,0.042,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
cox_prop_state123,0.05,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
cox_spline2_state123,0.036,0,100,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T05:36:08Z
otm,0.464,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
otm_rand_int,0.326,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
rand_int,0.338,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
free_days8,0.06,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
free_days78,0.034,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
free_days678,0.054,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
free_days5678,0.044,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
free_days45678,0.078,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
free_days345678,0.088,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
free_days2345678,0.13,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
ppo_3,0.05,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
ppo_7,0.064,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
ppo_14,0.078,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
ppo_21,0.096,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
ppo_28,0.104,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
cox_prop_state1,0.074,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
cox_spline2_state1,0.08,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
cox_prop_state12,0.07,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
cox_spline2_state12,0.052,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
cox_prop_state123,0.048,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
cox_spline2_state123,0.048,0,200,NA,-0.2,0,-0.01,1,0.05,500,2024-10-30T13:08:07Z
otm,0.546,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
otm_rand_int,0.414,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
rand_int,0.426,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
free_days8,0.07,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
free_days78,0.066,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
free_days678,0.066,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
free_days5678,0.078,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
free_days45678,0.116,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
free_days345678,0.154,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
free_days2345678,0.19,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
ppo_3,0.046,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
ppo_7,0.07,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
ppo_14,0.072,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
ppo_21,0.108,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
ppo_28,0.138,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
cox_prop_state1,0.1,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
cox_spline2_state1,0.082,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
cox_prop_state12,0.074,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
cox_spline2_state12,0.066,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
cox_prop_state123,0.078,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
cox_spline2_state123,0.072,0,300,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T00:21:30Z
otm,0.622,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
otm_rand_int,0.488,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
rand_int,0.498,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
free_days8,0.058,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
free_days78,0.064,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
free_days678,0.068,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
free_days5678,0.102,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
free_days45678,0.156,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
free_days345678,0.198,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
free_days2345678,0.276,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
ppo_3,0.056,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
ppo_7,0.056,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
ppo_14,0.098,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
ppo_21,0.14,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
ppo_28,0.174,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
cox_prop_state1,0.112,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
cox_spline2_state1,0.096,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
cox_prop_state12,0.064,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
cox_spline2_state12,0.064,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
cox_prop_state123,0.042,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
cox_spline2_state123,0.052,0,400,NA,-0.2,0,-0.01,1,0.05,500,2024-10-31T14:00:34Z
otm,0.646,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
otm_rand_int,0.518,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
rand_int,0.538,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
free_days8,0.064,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
free_days78,0.076,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
free_days678,0.088,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
free_days5678,0.09,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
free_days45678,0.166,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
free_days345678,0.216,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
free_days2345678,0.242,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
ppo_3,0.054,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
ppo_7,0.064,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
ppo_14,0.124,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
ppo_21,0.132,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
ppo_28,0.148,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
cox_prop_state1,0.13,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
cox_spline2_state1,0.106,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
cox_prop_state12,0.074,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
cox_spline2_state12,0.072,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
cox_prop_state123,0.076,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
cox_spline2_state123,0.058,0,500,NA,-0.2,0,-0.01,1,0.05,500,2024-11-01T15:34:35Z
otm,0.672,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
otm_rand_int,0.354,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
rand_int,0.36,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
free_days8,0.078,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
free_days78,0.118,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
free_days678,0.178,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
free_days5678,0.206,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
free_days45678,0.25,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
free_days345678,0.26,0,100,NA,-0.2,-0.2,-0.01,1,0.05,500,2024-10-30T05:00:07Z
